id,name,address,city,state,postal_code,phone_number
75187,THE CAVALIER RESTAURANT KITCHEN,360 JESSIE ST ,San Francisco,CA,94102,
75204,PRIME DIP GOURMET SANDWICHES FILLMORE,1515 FILLMORE ST ,San Francisco,CA,94115,
75217,LOS REYES,2101 GENEVA AVE ,San Francisco,CA,94134,
75222,LAS PALMAS ON SF,5251 03RD ST ,San Francisco,CA,94124,
75223,THE PLANT CAFE ORGANIC,958 ILLINOIS ST ,San Francisco,CA,94107,
75228,WAIHEKE ISLAND YACHT CLUB RESTAURANT & BAR, PIER 29  SUITE 100,San Francisco,CA,94133,
75229,RICE VALLEY,667 MONTEREY BLVD ,San Francisco,CA,94127,+14155495048
75230,TAQUERIA DOS AMIGOS & MARKET,1342 IRVING ST ,San Francisco,CA,94122,+14155756500
75235,DURTY NELLY'S LLC,2328 IRVING ST ,San Francisco,CA,94122,+14155662555
75258,THE BATTERY - MAIN KITCHEN,717 BATTERY ST 1ST FLOOR,San Francisco,CA,94111,
75259,THE BATTERY - PREP KITCHEN,717 BATTERY ST BASEMENT,San Francisco,CA,94111,
75268,IRON & STEAM EXPRESSO BAR,1423 POLK ST ,San Francisco,CA,94109,
75274,HELLA VEGAN EATS, DOLORES PK ,San Francisco,CA,,+14150288233
75277,BON APPETIT @ TWITTER,1355 MARKET ST 10/F.,San Francisco,CA,94103,
75280,PACIFIC COURT CAFE,728 PACIFIC AVE #118,San Francisco,CA,94133,
75297,ARTESANO,3415 CALIFORNIA ST ,San Francisco,CA,94118,
75300,EAT ACADEMY,5919 03RD ST ,San Francisco,CA,94124,
75302,THE MELT,557 HOWARD ST ,San Francisco,CA,94105,
75303,SECOND ACT MARKETPLACE AND EVENTS,1727 HAIGHT ST ,San Francisco,CA,94117,
75306,CAFE MURANO,1777 STEINER ST ,San Francisco,CA,94115,
75325,CRAFTSMAN AND WOLVES,1 FERRY BUILDING  #50,San Francisco,CA,94111,
75349,ROBBERBARON,2032 POLK ST ,San Francisco,CA,94114,
75350,BEYOND THE BORDER,428 11TH ST ,San Francisco,CA,94103,+14150899069
75352,GUERILLA CATERING,101 HORNE AVE #1501,San Francisco,CA,94124,
75353,GRUMPY CAFE,66 DORMAN AVE ,San Francisco,CA,94124,
75375,GOKU,3232 16TH ST ,San Francisco,CA,94103,+14150550005
75379,HILLSIDE SUPPER CLUB,300 PRECITA AVE ,San Francisco,CA,94110,+14155286005
75380,ZEE COOKS LLC,1760 CESAR CHAVEZ ST UNIT L,San Francisco,CA,94124,
75397,THE CHAI CART,400 CALIFORNIA ST ,San Francisco,CA,,
75399,ME SO HUNGRY TOO, OFF THE GRID  ,San Francisco,CA,,
75402,CHAMPA GARDEN,613 FAXON AVE ,San Francisco,CA,94112,+14155344186
75406,VICTORY HALL AND PARLOR,360 RITCH ST ,San Francisco,CA,94107,
75407,49 SQUARE CATERING,1760 CESAR CHAVEZ ST M,San Francisco,CA,94124,
75409,MERIGAN SUB SHOP,636 02ND ST ,San Francisco,CA,94107,
75411,"BI-RITE CATERING, LLC",1970 INNES AVE ,San Francisco,CA,94124,
75415,TROP BON,3149 MISSION ST ,San Francisco,CA,94110,+14155616559
75429,SHABU TONIGHT,1222 NORIEGA ST ,San Francisco,CA,94122,+14155427207
75437,ONIGILLY LLC,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,
75438,JADE CHOCOLATES,244 CLEMENT ST ,San Francisco,CA,94118,
75448,LAGUNA CAF…,1821 HAIGHT ST ,San Francisco,CA,94117,
75452,ZAZANG RESTAURANT,2340 GEARY BLVD ,San Francisco,CA,94115,
75453,SONG TEA MERCHANTS,2120 SUTTER ST ,San Francisco,CA,94115,
75457,DOC RICKETTS,124 COLUMBUS AVE ,San Francisco,CA,94133,+14150830418
75460,AIRBNB,888 BRANNAN ST 4TH FLOOR,San Francisco,CA,94103,
75464,GREEN HEART FOODS,3321 20TH ST ,San Francisco,CA,94110,
75465,THE PIZZA SHOP,3104 24TH ST ,San Francisco,CA,94110,
75467,CREPE CONE,684 KING ST ,San Francisco,CA,94107,
75468,UMAMI BURGER,242 KING ST ,San Francisco,CA,94107,
75502,BOOMING,1395 NORIEGA ST ,San Francisco,CA,94122,+14155660303
75523,BRIOCHE BAKERY & CAFE,210 COLUMBUS AVE ,San Francisco,CA,94133,
75526,CHANG HONG MEAT MARKET,1335 POWELL ST ,San Francisco,CA,94133,
75527,YOU MEI LIFE LLC,605 KEARNY ST ,San Francisco,CA,94108,
75530,SUPER DUPER BURGERS,98 MISSION ST ,San Francisco,CA,94105,
75531,SAVAGE FLOUR,1080 HOWARD ST ,San Francisco,CA,94110,
75559,ELLEN'S KIMCHI, HUNTER'S POINT SHIPYARD BLDG 110  ,San Francisco,CA,94124,
75560,LIL BURMA,428 11TH ST ,San Francisco,CA,94103,
75567,COFFEE BAR KEARNY,433 KEARNY ST ,San Francisco,CA,94108,
75570,MAZZAT,501 FELL ST ,San Francisco,CA,94102,
75572,SPREADZ,221 MAIN ST ,San Francisco,CA,94105,
75574,WAKO RESTAURANT,211 CLEMENT ST ,San Francisco,CA,94118,
75575,GIT HUB,88 COLIN P. KELLY JR. ST ,San Francisco,CA,94107,
75587,ASTRONAUT CAFE,428 11TH ST ,San Francisco,CA,94103,
75604,RINCON LATINO,5080 MISSION ST ,San Francisco,CA,94112,
75613,GOLDEN OCEAN QUICKLY,1650 HOLLOWAY AVE ,San Francisco,CA,94132,+14155727698
75636,YOI,2311 CLEMENT ST ,San Francisco,CA,94121,
75637,SUSHI BISTRO,431 BALBOA ST ,San Francisco,CA,94118,+14155937100
75649,CHAIRMAN TRUCK,428 11TH ST ,San Francisco,CA,94103,
75662,GOLDEN GATE MARKET,2767 LOMBARD ST ,San Francisco,CA,94123,
75669,NIEVES CINCO DE MAYO,2590 MISSION ST #8,San Francisco,CA,94110,+14150536296
75674,BEREKA COFFEE,2320 LOMBARD ST ,San Francisco,CA,94123,+14155623092
75678,LA PROMENADE CAFE,3643 BALBOA ST ,San Francisco,CA,94121,+14155226063
75681,TOKYO EXPRESS BATTERY,77 BATTERY ST SUITE 100,San Francisco,CA,94111,
75685,"GUCKENHEIMER - SQUARE, INC.",1455 MARKET ST 9TH FLOOR,San Francisco,CA,94103,
75689,TOSCA CAFE,242 COLUMBUS AVE ,San Francisco,CA,94133,+14157512710
75700,IZAKAYA HOUSE,1516 FOLSOM ST ,San Francisco,CA,94103,
75701,GS RIVERSIDE GRILL,3751 GEARY BLVD ,San Francisco,CA,94118,+14155728210
75702,RAINBOW GROCERY COOPERATIVE INC.,1701 FOLSOM ST ,San Francisco,CA,94103,
75718,LOVING HUT,1365 STOCKTON ST ,San Francisco,CA,94133,
75726,A.G. FERRARI FOODS,3490 CALIFORNIA ST ,San Francisco,CA,94118,
75730,MARLA BAKERY,613 YORK ST ,San Francisco,CA,94110,
75732,A.G. FERRARI FOODS,468 CASTRO ST ,San Francisco,CA,94114,+14150342100
75738,BIBIMBAR,380 BUSH ST #2,San Francisco,CA,94104,
75739,ANDA PIROSHKI,1727 HAIGHT ST ,San Francisco,CA,94117,
75740,RAW - A JUICE COMPANY,1727 HAIGHT ST ,San Francisco,CA,94117,
75742,SPICE HOUND,1727 HAIGHT ST ,San Francisco,CA,94117,
75753,SUGARFOOT GRITS LLC,2948 FOLSOM ST ,San Francisco,CA,94110,
75755,CRUNCH CULTURE,2565 03RD ST #307,San Francisco,CA,94107,
75765,A.G. FERRARI FOODS,688 MISSION ST ,San Francisco,CA,94105,
75778,LINCOLN MARKET,2101 21ST AVE ,San Francisco,CA,94116,+14155562422
75785,LOCAL MISSION MARKET,2670 HARRISON ST ,San Francisco,CA,94110,
75787,SUGIO SUSHI,1058 VALENCIA ST ,San Francisco,CA,94110,+14155408422
75792,RED CAFE,2894 MISSION ST ,San Francisco,CA,94110,+14155281515
75801,ASIAN BOX,170 O'FARRELL AVE BASEMENT,San Francisco,CA,94102,
75811,BUBBLE BOBA,4689 MISSION ST ,San Francisco,CA,94112,
75814,HOUSE OF XIAN DUMPLING,925 KEARNY ST ,San Francisco,CA,94133,
75835,KNEAD PATISSERIE,3111 24TH ST ,San Francisco,CA,94110,
75836,LITTLE BEE BAKING,521 CORTLAND AVE ,San Francisco,CA,94110,
75841,INGLESIDE PIZZA,4097 19TH AVE ,San Francisco,CA,94132,+14155583333
75850,EMO'S CAFE & DELI,201 A TURK ST ,San Francisco,CA,94102,
75851,"OUTFIT GENERIC, INC.",2250 KEITH ST ,San Francisco,CA,94124,
75853,FOG BABY CAFE,3516 BALBOA ST ,San Francisco,CA,94121,+14155751050
75857,MOXIES,2501 PHELPS ST ,San Francisco,CA,94124,
75861,FRANKLIN MARKET,2836 FRANKLIN ST ,San Francisco,CA,94123,
75865,SINTO GOURMET LLC,3251 20TH AVE ,San Francisco,CA,94132,
75873,SOUL FOOD CITY/FOOD CITY,403 EDDY ST ,San Francisco,CA,94109,
75881,TENDER GREENS,30 FREMONT ST ,San Francisco,CA,94105,
75886,VILLA FLORENCE HOTEL - BAR NORCINI,225 POWELL ST ,San Francisco,CA,94102,
75888,THE MAYFLOWER,1422 OCEAN AVE ,San Francisco,CA,94112,+14155586061
75892,MATEO'S BAY AREA HOT DOGS, TREASURE ISLAND,San Francisco,CA,,
75895,TAQUERIA DOS CHARROS,55 CAMBON DR ,San Francisco,CA,94132,+14155338226
75903,ROASTCO, OFF THE GRID  ,San Francisco,CA,,
75940,PRIME DIP GOURMET SANDWICHES,428 11TH ST ,San Francisco,CA,94103,
75942,COLE VALLEY CAFE,701 COLE ST ,San Francisco,CA,94117,+14155665282
75944,ALEX GOURMET BURRITO,545 SANSOME ST 207B,San Francisco,CA,94111,
75956,CAFFE CENTRO,102 SOUTH PARK ST ,San Francisco,CA,94107,
75957,MUNCHERY INC.,550 ALABAMA ST ,San Francisco,CA,94110,
75962,CASTILLITO YOCATECO,2052 MISSION ST ,San Francisco,CA,94110,
75965,MIXT GREENS,100 CALIFORNIA ST SUITE 103,San Francisco,CA,94111,
75973,BB TEA STATION LLC,1314 NORIEGA ST ,San Francisco,CA,94122,+14155290077
75977,CDXX,5800 03RD ST STE. C1001,San Francisco,CA,94124,
75991,"ECLECTIC COOKERY, INC.",1040 REVERE AVE #2,San Francisco,CA,94124,
75993,IMAGINE CULINARY GROUP,140 NEW MONTGOMERY ST ,San Francisco,CA,94105,
75998,SKATE BOWL DINER,750 FOLSOM ST ,San Francisco,CA,94107,+14155693768
75999,SKATE BOWL DINER,772 FOLSOM ST ,San Francisco,CA,94107,
76033,VIETNAMESE NOODLE CORP.,2511 NORIEGA ST ,San Francisco,CA,94122,+14155563275
76059,"EDITH'S FOOD COMPANY, INC.",244 CLEMENT ST ,San Francisco,CA,94118,
76060,"EDITH'S FOOD COMPANY, INC.",3251 20TH AVE ,San Francisco,CA,94132,
76061,BOBO'S LOUNGE,1434 LOMBARD ST ,San Francisco,CA,94123,
76062,"EDITH'S FOOD COMPANY, INC.",505 GENE FRIEND WAY ,San Francisco,CA,94158,
76064,"EDITH'S FOOD COMPANY, INC.",1 UNITED NATIONS PLAZA  ,San Francisco,CA,94102,
76067,SALUMERIA,1550 BRYANT ST ,San Francisco,CA,94103,
76074,EUREKA!,451 CASTRO ST ,San Francisco,CA,94114,+14155812325
76117,AUNTIE ANNE'S PRETZELS,333 JEFFERSON ST SUITE B105,San Francisco,CA,94133,
76119,GUDDU DE KARAHI,1501 NORIEGA ST ,San Francisco,CA,94122,+14155759088
76126,TEA SMITHS OF SAN FRANCISCO,3251 20TH AVE ,San Francisco,CA,94132,
76142,BON APPETIT MANAGEMENT CO.,555 CALIFORNIA ST 51ST FLOOR,San Francisco,CA,94104,
76155,TAPS,1516 BROADWAY ST ,San Francisco,CA,94109,
76156,REVEILLE COFFEE CO.,4080 18TH ST ,San Francisco,CA,94114,+14155508336
76157,VERBENA,2323 POLK ST ,San Francisco,CA,94109,
76196,MARUYA,2931 16TH ST ,San Francisco,CA,94103,+14155268641
76205,TARGET STORE T-2768-STARBURKS COFFEE,2675 GEARY BLVD ,San Francisco,CA,94118,+14155795280
76208,SUPREME PIZZA,3348 18TH ST ,San Francisco,CA,94110,+14155439400
76209,NEW NAGANO SUSHI RESTAURANT,3727 GEARY BLVD ,San Francisco,CA,94118,+14155628150
76218,TENDERLOIN MARKET & DELI,200 LEAVENWORTH  ,San Francisco,CA,94102,
76220,BONITA,2257 CHESTNUT ST ,San Francisco,CA,94123,
76221,"PLENTY POPS, LLC",1025 COLUMBUS AVE ,San Francisco,CA,94133,
76223,AT&T PARK - (CART 6) ESPRESSO & DESSERT,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,
76230,AT&T PARK - COFFEE BAR & ICE CREAM,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,
76233,AT&T PARK - INTERNET CAFE,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,
76245,SMALL POTATOES CATERING & EVENTS,525 07TH ST ,San Francisco,CA,94103,+14155216744
76251,PUNCH LINE SAN FRANCISCO,444 BATTERY ST ,San Francisco,CA,94111,
76253,CHICO'S CAFE,133 06TH ST ,San Francisco,CA,94103,
76271,SUBWAY #33847,795 A FOLSOM ST ,San Francisco,CA,94107,
76272,PRIME DIP GOURMET SANDWICHES MARKET,455 MARKET ST STE. 160,San Francisco,CA,94105,
76280,JHEC OF ALL TRADES,4182 MISSION ST ,San Francisco,CA,94112,+14155466406
76281,XS - SMALL FOODS,22 04TH ST ,San Francisco,CA,94103,
76285,JAVALENCIA CAFE,1594 MARKET ST ,San Francisco,CA,94102,
76294,NASER MINI MART,2400 SAN BRUNO AVE ,San Francisco,CA,94134,
76297,FORGET ME NOT CAFE,602 HAYES ST ,San Francisco,CA,94102,
76301,THE CITY KITCHEN,2501 PHELPS ST ,San Francisco,CA,94124,
76305,BREAKING BREAD CATERING,1760 CESAR CHAVEZ ST #L,San Francisco,CA,94124,
76306,MAKEEATEASY,1760 CESAR CHAVEZ ST UNIT L,San Francisco,CA,94124,
76311,SENOR SISIG #3, OFF THE GRID  ,San Francisco,CA,,
76313,WETZEL'S PRETZELS CART STONESTOWN,3251 20TH AVE #5541,San Francisco,CA,94132,
76323,TBD RESTAURANT,1077 MISSION ST ,San Francisco,CA,94103,
76337,SAVOURIE STREETS, APPROVED PRIVATE LOCATIONS  ,San Francisco,CA,,
76353,PIZZA ZONE,555 BEACH ST ,San Francisco,CA,94133,
76355,AT&T PARK - CENTERPLATE/CRAZY GRAB'Z CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,
76360,GREENLID,331 CORTLAND AVE ,San Francisco,CA,94110,
76365,JACOBS CAFE,1428 POLK ST ,San Francisco,CA,94109,+14155358787
76371,KIKKA AT WHOLE FOODS CASTRO,2001 MARKET ST ,San Francisco,CA,94114,+14150641863
76373,ALTA CA,1420 MARKET ST ,San Francisco,CA,94102,
76374,WANG WAH RESTAURANT,1612 OCEAN AVE ,San Francisco,CA,94112,+14155584953
76383,ROOM SERVICE FINE FOOD & LIQUOR,900 IRVING ST ,San Francisco,CA,94122,+14155567666
76401,BUN MEE,650 MARKET ST ,San Francisco,CA,94104,
76408,CABIN,1750 POLK ST ,San Francisco,CA,94109,
76409,SAINT FRANK COFFEE,2340 POLK ST ,San Francisco,CA,94109,
76411,LITTLE SZECHUAN,501 3 ST ,San Francisco,CA,94133,
76425,ONE PLUS TEA HOUSE,853 CLAY ST ,San Francisco,CA,94108,
76431,HUMPHRY SLOCOMBE,1 FERRY BUILDING  ,San Francisco,CA,94111,
76436,CANTINA VERDE,388 MARKET ST #104,San Francisco,CA,94111,
76437,SWEETHEART CAFE,909 GRANT AVE ,San Francisco,CA,94108,
76439,BISTRO L'AVIATEUR,2850 21ST ST ,San Francisco,CA,94110,
76441,EL NUEVO PORVENIR,2950 21ST ST ,San Francisco,CA,94110,
76442,LONG BRIDGE PIZZA COMPANY,2347 03RD ST ,San Francisco,CA,94107,
76445,LEI FENG,428 11TH ST ,San Francisco,CA,94103,+14155962924
76450,SNACK BAR,112 WAVERLY ST ,San Francisco,CA,94108,
76464,COUNTRY GRILL, PRIVATE LOCATIONS  ,San Francisco,CA,,
76465,FIRETRAIL PIZZA,428 11TH ST ,San Francisco,CA,94103,
76477,Z & Y RESTAURANT,655 JACKSON ST ,San Francisco,CA,94133,
76479,ROADSIDE ROSY'S,1018 COLUMBUS AVE ,San Francisco,CA,94133,
76492,R CAFFE,614 POLK ST ,San Francisco,CA,94102,
76503,SUBWAY SANDWICHES #27662,388 MARKET ST #102,San Francisco,CA,94111,
76504,THREE TWINS ICE CREAM,79 JEFFERSON ST ,San Francisco,CA,94133,
76506,ESPRESSAMENTE ILLY,2349 MARKET ST ,San Francisco,CA,94114,+14150306361
76508,ICY-YAMA,6909 GEARY BLVD ,San Francisco,CA,94121,+14155660189
76510,INDOCHINE 508,508 VALENCIA ST ,San Francisco,CA,94112,+14155625022
76511,ALL NITE PIZZA & FOODS,5155 03RD ST ,San Francisco,CA,94124,
76513,ARCHIVE BAR & KITCHEN,602 MISSION ST ,San Francisco,CA,94105,
76520,SPRIG,1760 CESAR CHAVEZ ST STE. L,San Francisco,CA,94124,+14155628649
76521,DOUGH & CO.,2948 FOLSOM ST ,San Francisco,CA,94110,
76524,BEACH N' BOBA CAFE,3560 TARAVAL ST ,San Francisco,CA,94116,+14155279415
76526,STONES THROW,1896 HYDE ST ,San Francisco,CA,94109,
76527,MACADAMIA EVENTS & CATERING,1000 VAN NESS AVE STE. 103,San Francisco,CA,94109,
76530,"BBF KITCHEN, LLC",799 BRYANT ST ,San Francisco,CA,94107,
76538,LUNCH ZENSE,443 VALENCIA ST ,San Francisco,CA,94103,+14155534018
76543,CURRY LEAF,943 COLUMBUS AVE ,San Francisco,CA,94133,
76544,SAIWALKS,3348 STEINER ST ,San Francisco,CA,94123,
76545,ROCKIT SWIRL,2810 DIAMOND ST ,San Francisco,CA,94131,+14155835282
76546,LANDMARK THEATRES EMBARCADERO CENTER,1 EMBARCADERO CENTER  ,San Francisco,CA,94111,
76547,QUAN PHO INC,1031 OCEAN AVE ,San Francisco,CA,94112,+14155338668
76574,BEBEBAR JUICE & SANDWICH,3809 18TH ST ,San Francisco,CA,94114,+14155208406
76577,SIGHTGLASS COFFEE,3014 20TH ST ,San Francisco,CA,94110,
76586,THE CORNER SPOT,1368 IRVING ST ,San Francisco,CA,94122,+14155731200
76587,LA BAGUETTE,3251 20TH AVE 172,San Francisco,CA,94132,+14155685000
76588,ARLEQUIN WINE MERCHANT,384 A HAYES ST ,San Francisco,CA,94102,
76593,COMMUNITY CRAFT,1727 HAIGHT ST ,San Francisco,CA,94117,
76595,JOO MAK,4828 GEARY BLVD ,San Francisco,CA,94118,
76604,BERNAL HEIGHTS PIZZERIA,59 30TH ST ,San Francisco,CA,94110,
76611,CAFFE DOLCI,1331 COLUMBUS AVE ,San Francisco,CA,94133,
76615,TOP'S CAFE,2460 SAN BRUNO AVE ,San Francisco,CA,94134,
76633,WHOLE FOODS MARKET,2001 MARKET ST ,San Francisco,CA,94114,+14155621430
76638,SHAH'S HALAL,1650 HOLLOWAY AVE WEST PLAZA ALCOVE C,San Francisco,CA,94132,+14150466016
76653,HAPPY DONUT,761 03RD ST ,San Francisco,CA,94107,
76659,ANDERSEN,303 02ND ST ,San Francisco,CA,94107,
76676,LITTLE VIETNAM CAFE,309 06TH AVE ,San Francisco,CA,94118,
76677,SUR LA TABLE,2224 UNION ST ,San Francisco,CA,94123,
76679,ALL STARS CAFE,98 09TH ST ,San Francisco,CA,94103,
76681,ELEPHANT SUSHI 2,380 GOLDEN GATE AVE ,San Francisco,CA,94102,
76685,JANE,925 LARKIN ST ,San Francisco,CA,94109,
76698,KAWIKA'S OCEAN BEACH DELI AND CATERING LLC,734 LA PLAYA ST ,San Francisco,CA,94121,+14155222031
76705,NEW HA NOI BISTRO,890 TARAVAL ST ,San Francisco,CA,94116,+14155758788
76708,FINE FOODS AT HOME,1760 CESAR CHAVEZ ST M,San Francisco,CA,94124,+14155907703
76725,SUTTER FINE FOODS,988 SUTTER ST ,San Francisco,CA,94109,
76729,QUETZAL,1230 POLK ST ,San Francisco,CA,94109,
76733,OVER THE MOON,50 DRUMM ST ,San Francisco,CA,94111,
76735,OVER THE MOON,2144 CHESTNUT ST ,San Francisco,CA,94123,
76747,TU LAN VIETNAMESE RESTAURANT,8 06TH ST ,San Francisco,CA,94103,
76749,WHOLE CAKES,100 01ST ST #GB01,San Francisco,CA,94105,
76751,TEA SMITHS OF SAN FRANCISCO,244 CLEMENT ST ,San Francisco,CA,94118,
76755,JIN MI BBQ & TOFU,366 GOLDEN GATE AVE ,San Francisco,CA,4102,
76763,BEANSTALK,724 BUSH ST ,San Francisco,CA,94108,
76783,RAIJIN RESTAURANT,531 HAIGHT ST ,San Francisco,CA,94117,
76784,CAPITAL RESTAURANT,839 CLAY  ,San Francisco,CA,,
76799,BURGER KING RESTAURANT,2978 16TH ST ,San Francisco,CA,94103,+14155240097
76814,MUSTAFIOS,1116 POLK ST ,San Francisco,CA,94109,
76817,LERS ROS 16TH STREET,3189 16TH ST ,San Francisco,CA,94103,+14155302992
76826,WING LEE BAKERY,503 CLEMENT ST ,San Francisco,CA,94118,
76832,LA NEBBIA,1781 CHURCH ST ,San Francisco,CA,94131,+14155628654
76839,NATIVE BAKING COMPANY,1900 FOLSOM ST ,San Francisco,CA,94103,
76847,MAZZA LUNA,810 VAN NESS AVE ,San Francisco,CA,94109,
76874,LITTLE SHEEP MONGOLIAN HOT POT,405 MASON ST ,San Francisco,CA,94102,
76876,BEGONI BISTRO,615 JACKSON ST ,San Francisco,CA,94133,
76883,SOCOLA CHOCOLATIER LLC,535 FOLSOM ST ,San Francisco,CA,94105,
76886,TSING TAO #2,1117 FILLMORE ST ,San Francisco,CA,94115,
76895,THIRD RAIL,628 20TH ST ,San Francisco,CA,94107,
76896,R & B CAFE,633 FOLSOM ST ,San Francisco,CA,94107,
76902,ASIENTO,2730 21ST ST ,San Francisco,CA,94110,
76905,PRESIDIO PIZZA COMPANY,1862 DIVISADERO ST ,San Francisco,CA,94115,
76906,PIZZA JOINT AND GRILL,1125 OCEAN AVE ,San Francisco,CA,94112,+14155330101
76909,CAFFE CENTRAL,133 O'FARRELL ST ,San Francisco,CA,94102,
76926,J-SHACK, OFF THE GRID  ,San Francisco,CA,,
76927,BLUE IGUANA, OFF THE GRID  ,San Francisco,CA,,
76942,DUMPLING KITCHEN,1935 TARAVAL ST ,San Francisco,CA,94116,+14155688938
76950,S & E CAFE,2406 19TH AVE ,San Francisco,CA,94116,
76957,7 ELEVEN STORE #2366-22627D,5100 GEARY BLVD ,San Francisco,CA,94118,
76958,7 ELEVEN #2366-35722A,4850 GEARY BLVD ,San Francisco,CA,94118,
76960,DE AFGHANAN KABOB HOUSE,1035 GEARY BLVD ,San Francisco,CA,94109,
76962,4505 BURGERS AND BBQ,705 DIVISADERO ST ,San Francisco,CA,94117,
76992,CITY TAQUERIA,1836 DIVISADERO ST ,San Francisco,CA,94115,
76997,PIZZAHACKER,3299 MISSION ST ,San Francisco,CA,94110,
76998,ZAIN'S LIQUOR,34 03RD ST ,San Francisco,CA,94103,
77004,ANDYTOWN COFFEE ROASTERS,3655 LAWTON ST ,San Francisco,CA,94122,+14155759775
77005,MOBOWL,428 11TH ST ,San Francisco,CA,94103,
77015,PARIS CAFE,704 POST ST ,San Francisco,CA,94109,
77016,WILL SUSHI,1380 9TH AVE ,San Francisco,CA,94122,+14155851688
77031,GOLDEN HORSE RESTAURANT,1060 HYDE ST ,San Francisco,CA,94109,
77043,A & B CATERING AND EVENTS INC.,2565 03RD ST #336,San Francisco,CA,94107,
77045,PARKSIDE FARMERS MARKET INC,555 TARAVAL ST ,San Francisco,CA,94116,+14155685563
77054,HENRY'S HUNAN NORTH RESTAURANT,1398 GRANT AVE ,San Francisco,CA,94133,
77058,HUMAN VIDEO GAME LLC,550 15TH ST UNIT 1,San Francisco,CA,94103,
77065,PHO HOUR,1114 BRYANT ST ,San Francisco,CA,94103,
77069,OASIS GRILL,220 04TH ST ,San Francisco,CA,94103,
77076,SMOTHERED LLC,428 11TH ST ,San Francisco,CA,94103,
77080,WOODS POLK STATION,2255 POLK ST ,San Francisco,CA,94109,
77086,OOLONG NOODLES RESTAURANT,646 WASHINGTON ST ,San Francisco,CA,94111,
77095,CAROUSEL CAFE,221 04TH ST ,San Francisco,CA,94103,
77098,UN CAFECITO,335 JONES ST ,San Francisco,CA,94102,
77108,HAPPY DONUT,2101 VAN NESS AVE ,San Francisco,CA,94109,
77157,JUICE SHOP,142 02ND ST ,San Francisco,CA,94105,
77161,NORIEGA MARKET,2444 NORIEGA ST ,San Francisco,CA,94122,
77162,RAMEN YAMADAYA,1728 BUCHANAN ST ,San Francisco,CA,94115,
77168,QUE HUONG VIETNAMESE DELI,2138 IRVING ST ,San Francisco,CA,94122,
77169,TJ CAFE,724 LA PLAYA ST ,San Francisco,CA,94121,+14155861125
77170,GREEN APPLE MARKET,1042 POLK ST ,San Francisco,CA,94109,
77173,TAMASHI,1849 UNION ST ,San Francisco,CA,94123,
77176,LA BOULANGE DE SUNSET,1266 9TH AVE ,San Francisco,CA,94122,
77177,AGUILA DE ORO,5201 03RD ST ,San Francisco,CA,94124,
77178,ICHI SUSHI,3282 MISSION ST ,San Francisco,CA,94110,
77181,MELANGE MARKET,3153 17TH ST ,San Francisco,CA,94103,
77182,BIG CHEF TOM'S BELLY BURGERS,1550 HOWARD ST ,San Francisco,CA,94103,
77185,THE RAMP,855 TERRY FRANCOIS ST ,San Francisco,CA,94107,
77186,LA TERRAZA BAR RESTAURANT,3472 MISSION ST ,San Francisco,CA,94112,
77187,PEOPLE FOOD," HUNTER'S POINT, BLDG. 110 SHIPYARD  ",San Francisco,CA,94124,
77191,ED & DANNY'S MARKET INC.,999 SO. VAN NESS AVE ,San Francisco,CA,94110,
77198,SABZEE,428 11TH ST ,San Francisco,CA,94103,
77205,LOBSTA TRUCK, OFF THE GRID  ,San Francisco,CA,,
77213,RIGHT WAY MARKET,596 O'FARRELL ST ,San Francisco,CA,94102,
77252,BRAVADO,170 KING ST #109,San Francisco,CA,94107,
77403,LITTLE GIANT RESTAURANT INC.,217 KING ST ,San Francisco,CA,94107,
77404,SHABU BAR,219 KING ST ,San Francisco,CA,94107,
77406,HOGWASH,582 SUTTER ST ,San Francisco,CA,,
77420,360 GOURMET BURRITOS,1 MARKET PLAZA  LOBBY 6,San Francisco,CA,94105,
77425,DOSA,995 VALENCIA ST ,San Francisco,CA,94110,+14155643672
77427,DIAMOND CAFE,751 DIAMOND ST ,San Francisco,CA,94114,+14155289551
77430,SAIGON BBQ RESTAURANT,2623 SAN BRUNO AVE ,San Francisco,CA,94134,
77432,TY SANDWICH,4829 MISSION ST ,San Francisco,CA,94112,
77433,MANEELAP SRIMONGKOUN,4995 MISSION ST ,San Francisco,CA,94112,
77438,WILD SUSHI,1524 IRVING ST ,San Francisco,CA,94122,+14155343255
77442,GASHEAD TAVERN,2351 MISSION ST ,San Francisco,CA,94110,+14155713533
77457,CITY SMOKE HOUSE LLC,35 06TH ST ,San Francisco,CA,94103,
77462,LOLO RESTAURANT,974 VALENCIA ST ,San Francisco,CA,94110,+14155645656
77484,MING KEE RESTAURANT,1548 OCEAN AVE ,San Francisco,CA,94112,+14155338198
77492,LOS COMPADRES CATERING,615 SACRAMENTO & MONTGOMERY  ,San Francisco,CA,,
77506,KINGS COFFEE & TEA INC,1552 OCEAN AVE ,San Francisco,CA,94112,+14155517892
77515,CARRIBEAN SPICES,428 11TH ST ,San Francisco,CA,94103,
77519,MISSING LINK SF,376 CASTRO ST ,San Francisco,CA,,
